canonical_player_id,canonical_player_name,display_player_name,breakdown_label,innings,runs,outs,high_score,high_score_sort,high_score_not_out_sort,thirties,fifties,hundreds,ducks,fours,sixes,bat_avg,bbb_runs,bbb_balls_faced,bbb_dismissals,bbb_batting_innings,bbb_matches,strike_rate,dimension,dimension_order,discipline,matches,balls_bowled,runs_against,wickets,bbi,three_wicket_innings,five_wicket_innings,bowl_avg,bowl_sr,eco,catches,stumpings,run_outs,dismissals
francis_bernard,Francis Bernard,Francis Bernard,Summer 2023/24,8.0,236.0,6.0,50*,50.0,1.0,4.0,1.0,0.0,0.0,21.0,0.0,39.333333333333336,3.0,7.0,1.0,1.0,1.0,42.857142857142854,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2024/25,9.0,255.0,7.0,51*,51.0,1.0,2.0,2.0,0.0,0.0,37.0,1.0,36.42857142857143,249.0,251.0,6.0,8.0,8.0,99.20318725099601,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Summer 2025/26,10.0,166.0,8.0,51*,51.0,1.0,0.0,1.0,0.0,1.0,17.0,3.0,20.75,156.0,181.0,7.0,9.0,9.0,86.1878453038674,Season,0,Batting,,,,,,,,,,,,,,
francis_bernard,Francis Bernard,Francis Bernard,Winter 2012,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2007/08,9.0,186.0,9.0,42,42.0,0.0,4.0,0.0,0.0,2.0,3.0,0.0,20.666666666666668,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2008/09,10.0,263.0,10.0,83,83.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,26.3,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2009/10,5.0,184.0,5.0,96,96.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36.8,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2010/11,10.0,141.0,9.0,49*,49.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,15.666666666666666,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2011/12,11.0,121.0,11.0,26,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
hardiek_pattani,Hardiek Pattani,Hardiek Pattani,Summer 2012/13,8.0,100.0,7.0,25,25.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.285714285714286,,,,,,,Season,0,Batting,,,,,,,,,,,,,,
