canonical_player_id,canonical_player_name,display_player_name,phase_model,phase,phase_order,legal_balls,wickets,runs_conceded,dot_balls,boundary_balls,match_count,overs,avg,eco,sr,dot_ball_pct,boundary_rate
raw_633b219e_cd53_4737_b38e_10ad9c568c83,Jay Soni,Jay Soni,One Day,Death,3,44,6,35,23,3,4,7.2,5.833333333333333,4.7727272727272725,7.333333333333333,52.27272727272727,6.818181818181818
raw_633b219e_cd53_4737_b38e_10ad9c568c83,Jay Soni,Jay Soni,T20,Death,3,6,0,4,3,0,1,1.0,,4.0,,50.0,0.0
raw_633b219e_cd53_4737_b38e_10ad9c568c83,Jay Soni,Jay Soni,Two Day,Older Ball,2,36,1,35,22,6,2,6.0,35.0,5.833333333333333,36.0,61.111111111111114,16.666666666666668
raw_66ec73a7_b963_4358_b1e6_be16492b730f,Jenish Patel,Jenish Patel,One Day,Opening,1,12,1,8,8,1,1,2.0,8.0,4.0,12.0,66.66666666666667,8.333333333333334
jignesh_vekaria,Jignesh Vekaria,Jignesh Vekaria,One Day,Opening,1,342,8,180,257,27,16,57.0,22.5,3.1578947368421053,42.75,75.14619883040936,7.894736842105263
jignesh_vekaria,Jignesh Vekaria,Jignesh Vekaria,One Day,Middle,2,296,8,210,197,31,18,49.2,26.25,4.256756756756757,37.0,66.55405405405405,10.472972972972974
jignesh_vekaria,Jignesh Vekaria,Jignesh Vekaria,One Day,Death,3,118,6,112,52,11,11,19.4,18.666666666666668,5.694915254237288,19.666666666666668,44.067796610169495,9.322033898305085
raw_c19c77b5_8421_4ae2_955e_c88087d0e1f1,Jinay Dedhia,Jinay Dedhia,One Day,Opening,1,180,2,89,133,8,8,30.0,44.5,2.966666666666667,90.0,73.88888888888889,4.444444444444445
raw_c19c77b5_8421_4ae2_955e_c88087d0e1f1,Jinay Dedhia,Jinay Dedhia,One Day,Middle,2,174,5,90,122,8,7,29.0,18.0,3.103448275862069,34.8,70.11494252873563,4.597701149425287
raw_c19c77b5_8421_4ae2_955e_c88087d0e1f1,Jinay Dedhia,Jinay Dedhia,One Day,Death,3,72,4,92,19,11,5,12.0,23.0,7.666666666666667,18.0,26.38888888888889,15.277777777777779
raw_c19c77b5_8421_4ae2_955e_c88087d0e1f1,Jinay Dedhia,Jinay Dedhia,Two Day,New Ball,1,18,0,7,14,1,1,3.0,,2.3333333333333335,,77.77777777777777,5.555555555555555
raw_c19c77b5_8421_4ae2_955e_c88087d0e1f1,Jinay Dedhia,Jinay Dedhia,Two Day,Older Ball,2,60,0,66,29,7,2,10.0,,6.6,,48.333333333333336,11.666666666666666
raw_22035c94_0c07_42df_b011_65d1977fb256,Jinesh Pandya,Jinesh Pandya,One Day,Middle,2,12,0,5,10,1,1,2.0,,2.5,,83.33333333333333,8.333333333333334
raw_51144b74_eaa2_4b46_8ea1_29848bcbd715,Jony Shah,Jony Shah,One Day,Opening,1,24,0,6,19,0,1,4.0,,1.5,,79.16666666666667,0.0
raw_2e0e03be_f068_437d_82da_96433033f88e,Jumin Shaiju,Jumin Shaiju,One Day,Opening,1,30,0,12,25,2,1,5.0,,2.4,,83.33333333333333,6.666666666666667
karan_bedi,Karan Bedi,Karan Bedi,One Day,Opening,1,30,1,19,18,2,3,5.0,19.0,3.8,30.0,60.0,6.666666666666667
karan_bedi,Karan Bedi,Karan Bedi,One Day,Middle,2,264,10,150,176,17,11,44.0,15.0,3.409090909090909,26.4,66.66666666666667,6.4393939393939394
karan_bedi,Karan Bedi,Karan Bedi,One Day,Death,3,42,2,19,28,1,4,7.0,9.5,2.7142857142857144,21.0,66.66666666666667,2.380952380952381
karan_bedi,Karan Bedi,Karan Bedi,Two Day,Older Ball,2,60,0,8,54,0,1,10.0,,0.8,,90.0,0.0
kartar_singh,Kartar Singh,Kartar Singh,One Day,Opening,1,372,13,228,264,31,14,62.0,17.53846153846154,3.6774193548387095,28.615384615384617,70.96774193548387,8.333333333333334
kartar_singh,Kartar Singh,Kartar Singh,One Day,Middle,2,200,5,118,135,14,12,33.2,23.6,3.54,40.0,67.5,7.0
kartar_singh,Kartar Singh,Kartar Singh,One Day,Death,3,71,8,69,33,6,8,11.5,8.625,5.830985915492958,8.875,46.478873239436616,8.450704225352112
kartar_singh,Kartar Singh,Kartar Singh,Two Day,New Ball,1,42,1,25,31,3,1,7.0,25.0,3.5714285714285716,42.0,73.80952380952381,7.142857142857143
kartar_singh,Kartar Singh,Kartar Singh,Two Day,Older Ball,2,24,1,15,13,0,1,4.0,15.0,3.75,24.0,54.166666666666664,0.0
