canonical_player_id,canonical_player_name,display_player_name,premiership_count,seasons,grades,teams,latest_premiership_season,evidence_match_ids,confidence
raw_a6838a7f_864e_4280_b931_66324bf6a199,Alex Economou,Alex Economou,3,"Summer 2008/09, Summer 2012/13, Summer 2017/18","Third Grade, Fourth Grade",Georges River,Summer 2017/18,"b6aba9e3-19a9-4c69-9389-bcc818e84dc5, c9781c8d-f443-408d-bdaa-ce6a50b392c3, e5c28182-4336-4add-a05e-bcd489c59ab1",high
raw_6c3ecf6a_8269_4752_96b8_719673f12be7,Benjamin Vella,Benjamin Vella,3,"Summer 2014/15, Summer 2015/16, Summer 2016/17",Frank Gray Shield,Georges River,Summer 2016/17,"3d9f87cb-01b9-4ada-b8e8-00436fee077d, 48c02648-e9de-4029-b7b9-fa6691bc393a, dbd93ffd-5dc3-4b46-95f7-f8da851c2e05",high
raw_cf1c0dd3_e048_4c61_a31b_d17614e9b45c,James Kirkness,James Kirkness,3,"Summer 2014/15, Summer 2015/16, Summer 2016/17",Frank Gray Shield,Georges River,Summer 2016/17,"3d9f87cb-01b9-4ada-b8e8-00436fee077d, 48c02648-e9de-4029-b7b9-fa6691bc393a, dbd93ffd-5dc3-4b46-95f7-f8da851c2e05",high
raw_1aef0626_d496_4453_84ab_ddaf2a8e37d9,Michael Labb,Michael Labb,2,"Summer 2018/19, Summer 2023/24","Frank Gray Shield, First Grade Limited Overs","Georges River, Georges River 1st Grade L/O",Summer 2023/24,"1f387468-81d6-4459-9962-35fd64dd9b71, 72778169-b055-4320-a382-7b7d4d42a50b",high
raw_45c079e9_6815_485e_bbd0_fd2320b8a63a,Nick Condylios,Nick Condylios,2,"Summer 2017/18, Summer 2018/19","Frank Gray Shield, Third Grade",Georges River,Summer 2018/19,"1f387468-81d6-4459-9962-35fd64dd9b71, b6aba9e3-19a9-4c69-9389-bcc818e84dc5",high
raw_a7c47043_9c8a_493b_b1c4_b3bfba926364,Riley Orr,Riley Orr,2,"Summer 2016/17, Summer 2018/19",Frank Gray Shield,Georges River,Summer 2018/19,"1f387468-81d6-4459-9962-35fd64dd9b71, 48c02648-e9de-4029-b7b9-fa6691bc393a",high
raw_661e358d_9ddc_4b27_9eac_c02f25a13530,Andrew Mcguiness,Andrew Mcguiness,2,"Summer 2012/13, Summer 2017/18","Third Grade, Fourth Grade",Georges River,Summer 2017/18,"b6aba9e3-19a9-4c69-9389-bcc818e84dc5, c9781c8d-f443-408d-bdaa-ce6a50b392c3",high
raw_ecb3679c_db26_4a6f_840c_86a3af16db52,Brendan Napier,Brendan Napier,2,"Summer 2016/17, Summer 2017/18","Frank Gray Shield, Third Grade",Georges River,Summer 2017/18,"48c02648-e9de-4029-b7b9-fa6691bc393a, b6aba9e3-19a9-4c69-9389-bcc818e84dc5",high
raw_efe50c0e_d62a_4c1f_915e_234784741575,Dave Jiffkins,Dave Jiffkins,2,"Summer 2008/09, Summer 2017/18",Third Grade,Georges River,Summer 2017/18,"b6aba9e3-19a9-4c69-9389-bcc818e84dc5, e5c28182-4336-4add-a05e-bcd489c59ab1",high
raw_63cb926d_0c44_4d0e_bea9_46250d310db8,Liam Sparke,Liam Sparke,2,"Summer 2015/16, Summer 2016/17",Frank Gray Shield,Georges River,Summer 2016/17,"3d9f87cb-01b9-4ada-b8e8-00436fee077d, 48c02648-e9de-4029-b7b9-fa6691bc393a",high
raw_e5315da0_b35c_4f84_abd6_d987589b6cf6,Robert Henriques,Robert Henriques,2,"Summer 2013/14, Summer 2016/17","Frank Gray Shield, Fourth Grade",Georges River,Summer 2016/17,"48c02648-e9de-4029-b7b9-fa6691bc393a, e06a46d4-74ce-4f0b-bbbd-7d24d3270d99",high
raw_ca83eb1e_3e17_4fe6_8f0d_51007df13f23,Matt Ellis,Matt Ellis,2,"Summer 2012/13, Summer 2013/14",Fourth Grade,Georges River,Summer 2013/14,"c9781c8d-f443-408d-bdaa-ce6a50b392c3, e06a46d4-74ce-4f0b-bbbd-7d24d3270d99",high
raw_8ccaf737_a3b3_4ddd_954b_a281d0daf6b4,Prasad Kanitkar,Prasad Kanitkar,2,"Summer 2012/13, Summer 2013/14",Fourth Grade,Georges River,Summer 2013/14,"c9781c8d-f443-408d-bdaa-ce6a50b392c3, e06a46d4-74ce-4f0b-bbbd-7d24d3270d99",high
raw_095bbe27_a8c1_4a08_8813_e11fd023c509,Curtis Cheney,Curtis Cheney,1,Summer 2023/24,First Grade Limited Overs,Georges River 1st Grade L/O,Summer 2023/24,72778169-b055-4320-a382-7b7d4d42a50b,high
raw_992bfe67_54d7_4bad_8e85_a95aa2d1578d,Jake Wilson,Jake Wilson,1,Summer 2023/24,First Grade Limited Overs,Georges River 1st Grade L/O,Summer 2023/24,72778169-b055-4320-a382-7b7d4d42a50b,high
raw_5711eec5_6d09_49d1_b22c_a7de4152503a,Luke Hawksworth,Luke Hawksworth,1,Summer 2023/24,First Grade Limited Overs,Georges River 1st Grade L/O,Summer 2023/24,72778169-b055-4320-a382-7b7d4d42a50b,high
raw_8770e5b8_97b4_486f_8d8b_c482cffc4b19,Matthew Wotton,Matthew Wotton,1,Summer 2023/24,First Grade Limited Overs,Georges River 1st Grade L/O,Summer 2023/24,72778169-b055-4320-a382-7b7d4d42a50b,high
raw_ab5dfa34_5aca_49a2_82bd_6c7450aa6fb5,Riley Orr,Riley Orr,1,Summer 2023/24,First Grade Limited Overs,Georges River 1st Grade L/O,Summer 2023/24,72778169-b055-4320-a382-7b7d4d42a50b,high
raw_b107e4db_b871_4bbb_bb03_e3d27674c1fc,Robert Henriques,Robert Henriques,1,Summer 2023/24,First Grade Limited Overs,Georges River 1st Grade L/O,Summer 2023/24,72778169-b055-4320-a382-7b7d4d42a50b,high
raw_dc2737d4_8751_4134_ba3b_3d6e255e2f2a,Ryan Croom,Ryan Croom,1,Summer 2023/24,First Grade Limited Overs,Georges River 1st Grade L/O,Summer 2023/24,72778169-b055-4320-a382-7b7d4d42a50b,high
raw_31d0d2c3_562e_465a_b67e_a58df9f01e64,Alejandro Salgueira,Alejandro Salgueira,1,Summer 2018/19,Frank Gray Shield,Georges River,Summer 2018/19,1f387468-81d6-4459-9962-35fd64dd9b71,high
raw_8edd439a_c016_40f1_a234_eba92732a260,Leroy Maurer,Leroy Maurer,1,Summer 2018/19,Frank Gray Shield,Georges River,Summer 2018/19,1f387468-81d6-4459-9962-35fd64dd9b71,high
raw_69739355_d7f4_4a8c_b1b1_491b0d7295ad,Luke Saunders,Luke Saunders,1,Summer 2018/19,Frank Gray Shield,Georges River,Summer 2018/19,1f387468-81d6-4459-9962-35fd64dd9b71,high
raw_736076c7_df98_4c30_aef8_7c5c3feeec26,Christopher Thanos,Christopher Thanos,1,Summer 2017/18,Third Grade,Georges River,Summer 2017/18,b6aba9e3-19a9-4c69-9389-bcc818e84dc5,high
